file,tweet,sent,tokenized
text-query-tweets2021-04-09.json,"Wondering if your start-up is eligible to apply for the France-South Africa Cross-Acceleration programme? 

Join us for a Q&amp;A session on 16 April 2021 12:30-13:30 as there will be an opportunity to ask questions about the programme

RSVP: https://t.co/mPMXUWNO9m

#startups https://t.co/DG0eTghnaG",Positive,wondering if your start-up be eligible to apply for the france-south africa cross-acceleration programme join us for a q amp a session on 16 april 2021 12:30-13:30 as there will be an opportunity to ask question about the programme rsvp http //t.co/mpmxuwno9m startup http //t.co/dg0etghnag
text-query-tweets2021-04-09.json,@MinnieThePotato I have Grammarly or https://t.co/A4lApdHOSM 😂,Negative,minniethepotato i have grammarly or http //t.co/a4lapdhosm 😂
text-query-tweets2021-04-09.json,"先日ホテルGATE STAY日本橋水天宮前にてアクセサリーの試作会をしました。
プライベートなホテルのお部屋でお菓子やお茶を片手におしゃべりしながらのハンドメイド🍩
現在こちらのホテルで、マクラメ編みブレスレットを作れるキット付プランが始まりましたのでぜひ🌟
https://t.co/dLeowBQAFr https://t.co/iiSWPT0zHm",Negative,先日ホテルgate stay日本橋水天宮前にてアクセサリーの試作会をしました。 プライベートなホテルのお部屋でお菓子やお茶を片手におしゃべりしながらのハンドメイド🍩 現在こちらのホテルで、マクラメ編みブレスレットを作れるキット付プランが始まりましたのでぜひ🌟 http //t.co/dleowbqafr http //t.co/iiswpt0zhm
text-query-tweets2021-04-09.json,"CORPORATIVO MSN CAPACITACIÓN te invita a participar en nuestro próximo webinar GRATUITO

""AVANCE DEL PROYECTO DE REFORMA PARA OUTSOURCING""

Para inscribirte solo tienes que hacer clic en el siguiente link 👇👇👇👇

https://t.co/Asnd92nfKU

¡Gracias por tu preferencia! https://t.co/5VaCzbg5Vk",Negative,corporativo msn capacitación te invita a participar en nuestro próximo webinar gratuito '' avance del proyecto de reforma para outsourcing '' para inscribirte solo tienes que hacer clic en el siguiente link 👇👇👇👇 http //t.co/asnd92nfku ¡gracias por tu preferencia http //t.co/5vaczbg5vk
text-query-tweets2021-04-09.json,"https://t.co/JimB3ztrj5 developer needed

https://t.co/VWo9Gkpgag

#nocode #visualdev #nocodejob",Negative,http //t.co/jimb3ztrj5 developer need http //t.co/vwo9gkpgag nocode visualdev nocodejob
text-query-tweets2021-04-25.json,"Prince Harry and Meghan Markle's biography getting new chapters (Page Six)

""Finding Freedom"" is getting an https://t.co/4tcEChG6oy chapters will be added to Meghan Markle and Princ...

Add your highlights:
https://t.co/vOQ1gYxqkT
 #Books",Negative,prince harry and meghan markle 's biography get new chapter page six '' finding freedom '' be get an http //t.co/4tcechg6oy chapter will be add to meghan markle and princ ... add your highlight http //t.co/voq1gyxqkt books
text-query-tweets2021-04-25.json,"Los invitamos a que nos acompañen a nuestro webinar gratuito en el cuál discutiremos las afectaciones de la Reforma OUTSOURCING, no te lo pierdas inscríbete 👇👇👇                                         https://t.co/Qtu0JzVyPQ https://t.co/FyKnKGvmyD",Negative,los invitamos a que nos acompañen a nuestro webinar gratuito en el cuál discutiremos las afectaciones de la reforma outsourcing no te lo pierdas inscríbete 👇👇👇 http //t.co/qtu0jzvypq http //t.co/fyknkgvmyd
text-query-tweets2021-04-25.json,@SeanPalomino https://t.co/mTtNfwa5DY or zenkit,Negative,seanpalomino http //t.co/mttnfwa5dy or zenkit
text-query-tweets2021-04-25.json,"See how productive your team could be when you get rid of 17-tab spreadsheets once and for all. At last, monday․com gives you the flexibility to build the perfect workflow for your team on a no-code platform.",Positive,see how productive your team could be when you get rid of 17-tab spreadsheet once and for all at last monday․com give you the flexibility to build the perfect workflow for your team on a no-code platform
text-query-tweets2021-04-25.json,"Breaking down President Biden’s data-driven #SocialMediaStrategy

Biden social media director explains how Measure Studio and https://t.co/wQHwzTOSOb gave her team the tools they needed to drive a winning strategy.

https://t.co/dDEInQdCkr",Positive,breaking down president biden ’ s data-driven socialmediastrategy biden social medium director explain how measure studio and http //t.co/wqhwztosob give her team the tool they need to drive a winning strategy http //t.co/ddeinqdckr
text-query-tweets2021-04-25.json,"@ozdelarosa Me agradeces después, los dos tienen versión gratuita 
https://t.co/FswoQql3W9
https://t.co/w68ZyMKdCl",Negative,ozdelarosa me agradeces después los dos tienen versión gratuita http //t.co/fswoqql3w9 http //t.co/w68zymkdcl
text-query-tweets2021-04-25.json,"If you’re a parent of a preschooler, don’t forget to secure your kinder's placement! Visit https://t.co/ZRZzkHSere to see all the reasons your kindergartner will thrive at Combs! Now enrolling for 2021-2022! #ChooseCombs https://t.co/G6ZyxXWhh5",Positive,if you ’ re a parent of a preschooler don ’ t forget to secure your kinder 's placement visit http //t.co/zrzzkhsere to see all the reason your kindergartner will thrive at combs now enrol for 2021-2022 choosecombs http //t.co/g6zyxxwhh5
text-query-tweets2021-04-25.json,Does anyone have experience with ClickUp and/or https://t.co/0DUWk93CpH? :0,Positive,does anyone have experience with clickup and/or http //t.co/0duwk93cph :0
text-query-tweets2021-04-25.json,"https://t.co/UaD52ExJBc Review - Details, Features, Pricing, and Benefits

https://t.co/TZyAgN3nyC

#monday.com #monday.comreview #software #saas #softwaretools #projectmanagement",Positive,http //t.co/uad52exjbc review details features pricing and benefits http //t.co/tzyagn3nyc monday.com monday.comreview software saas softwaretools projectmanagement
text-query-tweets2021-04-25.json,"Estou assistindo Monday com Sebastian e fico nervosa e ansiosa pelo final, pra ter certeza que ele vão ficar juntos !",Negative,estou assistindo monday com sebastian e fico nervosa e ansiosa pelo final pra ter certeza que ele vão ficar junto
text-query-tweets2021-04-25.json,"@JadePichette @clickup @mondaydotcom It's difficult to pick, but I have completed more projects with https://t.co/DwxPn28xwf, it is lively
 Clickup is fun tho, probably not that straight forward, its always an adventure working with clickup",Positive,jadepichette clickup mondaydotcom it 's difficult to pick but i have complete more project with http //t.co/dwxpn28xwf it be lively clickup be fun tho probably not that straight forward its always an adventure work with clickup
text-query-tweets2021-04-24.json,"https://t.co/PVsR4BmJJU is flexible enough to help manage a wide variety of matters and share specific information across different groups.

https://t.co/OPlWmTtTOg",Negative,http //t.co/pvsr4bmjju be flexible enough to help manage a wide variety of matter and share specific information across different group http //t.co/oplwmtttog
text-query-tweets2021-04-24.json,indo assistir Monday com meu inglês fajuto pq não aguento mais esperar,Positive,indo assistir monday com meu inglês fajuto pq não aguento mais esperar
text-query-tweets2021-04-24.json,"🇮🇹 Looking forward to Endolive Roma, 5-7 May, promoting educational engagement through live cases and Q&amp;A. Register for our Satellite Symposium presented by Dr Zach Tsiamoulos on 7 May, 1.00-1.30pm CEST. 
Please sign up by 27 April👉https://t.co/fFbwB52LbO #SSD https://t.co/Zjmy3K19xc",Positive,🇮🇹 looking forward to endolive roma 5-7 may promote educational engagement through live case and q amp a register for our satellite symposium present by dr zach tsiamoulos on 7 may 1.00-1.30pm cest please sign up by 27 april👉https //t.co/ffbwb52lbo ssd http //t.co/zjmy3k19xc
text-query-tweets2021-04-24.json,"@JonNuggets Ils connaissent pas Trello, Asana ou https://t.co/7g8iWPBFeP?",Negative,jonnuggets ils connaissent pa trello asana ou http //t.co/7g8iwpbfep
text-query-tweets2021-04-24.json,@JadePichette Hey Jade! Find out more about https://t.co/Ba0uUEo5an discounts for non-profits here: https://t.co/fO8zf8Tcg7. Let us know if you have any questions!,Positive,jadepichette hey jade find out more about http //t.co/ba0uueo5an discount for non-profits here http //t.co/fo8zf8tcg7 let us know if you have any question
text-query-tweets2021-04-24.json,@cnyco https://t.co/8gfYeHM8DA,Negative,cnyco http //t.co/8gfyehm8da
text-query-tweets2021-04-24.json,Qualifying CBOs (Community Based Organizations) are invited to learn more &amp; apply: https://t.co/opeaBoSZUz,Positive,qualifying cbos community based organizations be invite to learn more amp apply http //t.co/opeaboszuz
text-query-tweets2021-04-24.json,@Franmar10283963 https://t.co/8gfYeHM8DA,Negative,franmar10283963 http //t.co/8gfyehm8da
text-query-tweets2021-04-24.json,@educarconnati https://t.co/8gfYeHM8DA,Negative,educarconnati http //t.co/8gfyehm8da
text-query-tweets2021-04-24.json,"https://t.co/kGBSWaLRNY could be a potential target for Zoom Video Communications, CTFN's Sarah Cohen reports: https://t.co/O0sEKzuk4w

@mondaydotcom #telecom #messaging #technology https://t.co/xuw2ClKw0D",Positive,http //t.co/kgbswalrny could be a potential target for zoom video communications ctfn 's sarah cohen report http //t.co/o0sekzuk4w mondaydotcom telecom message technology http //t.co/xuw2clkw0d
text-query-tweets2021-04-24.json,@TheTestingMuse Congratulations on completing your course 🎉We'd like to feature your story on social media to inspire others. If interested please complete this form: https://t.co/n2Ata5aL0x #ThisIsFutureLearning,Positive,thetestingmuse congratulations on complete your course 🎉we 'd like to feature your story on social medium to inspire others if interested please complete this form http //t.co/n2ata5al0x thisisfuturelearning
text-query-tweets2021-04-24.json,"https://t.co/veqOUQ2b76 というツールの調査始めました

期待項目
①プロダクト横断でタスクが管理できる
②チームやヒトのタスクをプロダクト横断で確認できる

横断して取り組みがちなチームの負荷を最適に保ちつつ可視化したい。asanaは既に調査済み。いくつか比較したい。",Negative,http //t.co/veqouq2b76 というツールの調査始めました 期待項目 ①プロダクト横断でタスクが管理できる ②チームやヒトのタスクをプロダクト横断で確認できる 横断して取り組みがちなチームの負荷を最適に保ちつつ可視化したい。asanaは既に調査済み。いくつか比較したい。
text-query-tweets2021-04-24.json,"@nickmward Asana Premium has Gantt Chart functionality. As does https://t.co/dOjqsVvSMj - I’ve used both and they are much of a muchness. To be honest I still just do them mostly on Excel, because I’m weird like that.",Negative,nickmward asana premium have gantt chart functionality as do http //t.co/dojqsvvsmj i ’ ve use both and they be much of a muchness to be honest i still just do them mostly on excel because i ’ m weird like that
text-query-tweets2021-04-24.json,"@Elaine_Cruzzzz if you manage a team, you have to try monday .com, teamwork made easy!",Negative,elaine_cruzzzz if you manage a team you have to try monday .com teamwork make easy
text-query-tweets2021-04-24.json,"Plan, run, &amp; track remote work in 1 flexible platform!
*Monday* is a great tool with ready-made templates &amp; drag-&amp;-drop building blocks that help your #associations manage workflow &amp; increase  team efficiency.
#Digitools #AssociationInspiration
Check: https://t.co/sQEJy9Njtk https://t.co/kzmGICZpaf",Positive,plan run amp track remote work in 1 flexible platform monday be a great tool with ready-made template amp drag- amp -drop building block that help your association manage workflow amp increase team efficiency digitools associationinspiration check http //t.co/sqejy9njtk http //t.co/kzmgiczpaf
text-query-tweets2021-04-24.json,"Aku isi data kat https://t.co/mZlNh1mjw9 tanpa scroll bawah bagai.. dah half tah macam mana aku ter”scroll” , tgk data yang aku masukkan tadi dah di isi, jadi gelabah sebab aku tak isi lagi tapi data dah ada.. hampir 10minit aku berdebor, tengok2 hujung sekali ada nama hasman 😂",Negative,aku isi data kat http //t.co/mzlnh1mjw9 tanpa scroll bawah bagai .. dah half tah macam mana aku ter ” scroll ” tgk data yang aku masukkan tadi dah di isi jadi gelabah sebab aku tak isi lagi tapi data dah ada .. hampir 10minit aku berdebor tengok2 hujung sekali ada nama hasman 😂
